사용일자,노선번호,노선명,표준버스정류장ID,버스정류장ARS번호,역명,승차총승객수,하차총승객수
20250913,420,420번(개포동~답십리역),105000446,6019,청량리역환승센터(00034),699,350
20250913,1213,1213번(용마문화복지센터~국민대학교),105000446,6019,청량리역환승센터(00053),575,433
20250913,N13,N13번(상계동차고지~송파공영차고지),105000446,6019,청량리역환승센터(00120),10,17
20250913,N13,N13번(송파공영차고지~상계동차고지),105000446,6019,청량리역환승센터(00043),10,11
20250913,3220,3220번(오금동~청량리),105000446,6019,청량리역환승센터(00047),440,322
20250913,3216,3216번(오금동~경희의료원),105000446,6019,청량리역환승센터(00055),430,128
20250913,261,261번(장위동~여의도환승센터),105000447,6018,청량리역환승센터(00096),412,213
20250913,147,147번(월계동~도곡동),105000447,6018,청량리역환승센터(00083),584,284
20250913,105,105번(상계동~서울역),105000447,6018,청량리역환승센터(00060),323,152
20250913,1222,1222번(월계동~용두동),105000447,6018,청량리역환승센터(00037),342,151
20250913,1224,1224번(상계동~청량리),105000447,6018,청량리역환승센터(00047),505,41
20250913,202,202번(불암동~후암동),105000447,6018,청량리역환승센터(00092),427,214
20250913,120,120번(우이동~청량리),105000447,6018,청량리역환승센터(00053),891,86
20250913,1227,1227번(하계동~제기동),105000447,6018,청량리역환승센터(00046),222,96
20250913,성동01,성동01(옥수역~신당역),105000454,4560,논골신협.대림아파트후문(00010),244,165
20250913,성동03-2,성동03-2(왕십리KCC스위첸아파트~한양대학교),105000454,4560,논골신협.대림아파트후문(00036),7,165
20250913,121,121번(화계사~서울숲),105000455,4298,마장동주민센터(00054),91,104
20250913,2013,2013번(면목동~신당역),105000455,4298,마장동주민센터(00046),59,51
20250913,1226,1226번(월곡중학교~경동시장),105000474,8273,월곡샹그레빌아파트(00005),35,1
20250913,동대문03,동대문03(서울가든아파트~회기역),105000477,6422,휘경미소지움아파트(00010),78,69
20250913,2211,2211번(면목동~회기역),105000477,6422,휘경미소지움아파트(00024),138,261
20250913,270,270번(상암동차고지~망우리),105000478,6021,청량리미주아파트.동대문세무서(00065),85,160
20250913,N26,N26번(중랑공영차고지~강서공영차고지),105000478,6021,청량리미주아파트.동대문세무서(00015),2,0
20250913,121,121번(화계사~서울숲),105000478,6021,청량리미주아파트.동대문세무서(00063),124,145
20250913,260,260번(중랑차고지~여의도),105000478,6021,청량리미주아파트.동대문세무서(00024),79,178
20250913,271,271번(용마문화복지센터~월드컵파크7단지),105000478,6021,청량리미주아파트.동대문세무서(00021),116,193
20250913,261,261번(장위동~여의도환승센터),105000478,6021,청량리미주아파트.동대문세무서(00030),76,149
20250913,N72,N72은평 (은평공영차고지~중랑공영차고지),105000478,6021,청량리미주아파트.동대문세무서(00116),3,1
20250913,N72,N72중랑 (중랑공영차고지~은평공영차고지),105000478,6021,청량리미주아파트.동대문세무서(00032),3,2
20250913,272,272번(면목동~남가좌동),105000478,6021,청량리미주아파트.동대문세무서(00017),119,245
20250913,2230,2230번(면목동~경동시장),105000478,6021,청량리미주아파트.동대문세무서(00045),12,263
20250913,147,147번(월계동~도곡동),105000478,6021,청량리미주아파트.동대문세무서(00024),72,213
20250913,105,105번(상계동~서울역),105000478,6021,청량리미주아파트.동대문세무서(00027),53,150
20250913,420,420번(개포동~답십리역),105000478,6021,청량리미주아파트.동대문세무서(00051),241,131
20250913,2115A,2115A번(중랑공영차고지~서경대입구),105000478,6021,청량리미주아파트.동대문세무서(00033),37,65
20250913,2115B,2115B번(서경대입구~중랑공영차고지),105000478,6021,청량리미주아파트.동대문세무서(00085),31,74
20250913,1213,1213번(용마문화복지센터~국민대학교),105000478,6021,청량리미주아파트.동대문세무서(00018),68,166
20250913,1222,1222번(월계동~용두동),105000478,6021,청량리미주아파트.동대문세무서(00025),18,118
20250913,N13,N13번(상계동차고지~송파공영차고지),105000478,6021,청량리미주아파트.동대문세무서(00034),0,6
20250913,N13,N13번(송파공영차고지~상계동차고지),105000478,6021,청량리미주아파트.동대문세무서(00104),2,5
20250913,202,202번(불암동~후암동),105000478,6021,청량리미주아파트.동대문세무서(00039),44,192
20250913,N26,N26번(강서공영차고지~중랑공영차고지),105000478,6021,청량리미주아파트.동대문세무서(00082),2,4
20250913,241,241번(중랑차고지~논현역),105000478,6021,청량리미주아파트.동대문세무서(00031),34,133
20250913,120,120번(우이동~청량리),105000479,6424,용두동신동아아파트(00049),81,89
20250913,N26,N26번(중랑공영차고지~강서공영차고지),105000480,6022,청량리.청과물도매시장(00017),9,4
20250913,270,270번(상암동차고지~망우리),105000480,6022,청량리.청과물도매시장(00067),280,169
20250913,N26,N26번(강서공영차고지~중랑공영차고지),105000480,6022,청량리.청과물도매시장(00084),4,3
20250913,201,201번(구리~서울역),105000480,6022,청량리.청과물도매시장(00045),78,138
20250913,260,260번(중랑차고지~여의도),105000480,6022,청량리.청과물도매시장(00026),310,234
20250913,261,261번(장위동~여의도환승센터),105000480,6022,청량리.청과물도매시장(00032),260,178
20250913,720,720번(기자촌~답십리),105000480,6022,청량리.청과물도매시장(00070),461,190
20250913,262,262번(중랑공영차고지~여의도),105000480,6022,청량리.청과물도매시장(00035),226,293
20250913,N72,N72은평 (은평공영차고지~중랑공영차고지),105000480,6022,청량리.청과물도매시장(00118),2,4
20250913,N72,N72중랑 (중랑공영차고지~은평공영차고지),105000480,6022,청량리.청과물도매시장(00034),4,1
20250913,272,272번(면목동~남가좌동),105000480,6022,청량리.청과물도매시장(00019),690,314
20250913,271,271번(용마문화복지센터~월드컵파크7단지),105000480,6022,청량리.청과물도매시장(00023),434,222
20250913,147,147번(월계동~도곡동),105000480,6022,청량리.청과물도매시장(00026),400,315
20250913,105,105번(상계동~서울역),105000480,6022,청량리.청과물도매시장(00029),160,199
20250913,420,420번(개포동~답십리역),105000480,6022,청량리.청과물도매시장(00053),346,134
20250913,2115A,2115A번(중랑공영차고지~서경대입구),105000480,6022,청량리.청과물도매시장(00035),197,81
20250913,2115B,2115B번(서경대입구~중랑공영차고지),105000480,6022,청량리.청과물도매시장(00087),248,83
20250913,N13,N13번(상계동차고지~송파공영차고지),105000480,6022,청량리.청과물도매시장(00036),3,4
20250913,N13,N13번(송파공영차고지~상계동차고지),105000480,6022,청량리.청과물도매시장(00106),1,2
20250913,1226,1226번(월곡중학교~경동시장),105000480,6022,청량리.청과물도매시장(00011),32,55
20250913,202,202번(불암동~후암동),105000480,6022,청량리.청과물도매시장(00041),394,261
20250913,2221,2221번(자양동~신설동),105000480,6022,청량리.청과물도매시장(00026),69,342
20250913,2233,2233번(면목동~옥수동),105000480,6022,청량리.청과물도매시장(00042),118,164
20250913,241,241번(중랑차고지~논현역),105000480,6022,청량리.청과물도매시장(00033),251,169
20250913,270,270번(상암동차고지~망우리),105000481,6024,제기동역.서울약령시(00068),106,110
20250913,N26,N26번(강서공영차고지~중랑공영차고지),105000481,6024,제기동역.서울약령시(00085),6,0
20250913,201,201번(구리~서울역),105000481,6024,제기동역.서울약령시(00046),54,71
20250913,260,260번(중랑차고지~여의도),105000481,6024,제기동역.서울약령시(00027),141,122
20250913,271,271번(용마문화복지센터~월드컵파크7단지),105000481,6024,제기동역.서울약령시(00024),186,119
20250913,261,261번(장위동~여의도환승센터),105000481,6024,제기동역.서울약령시(00033),106,72
20250913,720,720번(기자촌~답십리),105000481,6024,제기동역.서울약령시(00071),201,87
20250913,262,262번(중랑공영차고지~여의도),105000481,6024,제기동역.서울약령시(00036),120,149
20250913,N72,N72은평 (은평공영차고지~중랑공영차고지),105000481,6024,제기동역.서울약령시(00119),1,2
20250913,N72,N72중랑 (중랑공영차고지~은평공영차고지),105000481,6024,제기동역.서울약령시(00035),3,1
20250913,272,272번(면목동~남가좌동),105000481,6024,제기동역.서울약령시(00020),373,151
20250913,147,147번(월계동~도곡동),105000481,6024,제기동역.서울약령시(00027),190,116
20250913,105,105번(상계동~서울역),105000481,6024,제기동역.서울약령시(00030),101,74
20250913,421,421번(염곡동~옥수동),105000481,6024,제기동역.서울약령시(00073),278,378
20250913,420,420번(개포동~답십리역),105000481,6024,제기동역.서울약령시(00054),194,97
20250913,2115A,2115A번(중랑공영차고지~서경대입구),105000481,6024,제기동역.서울약령시(00036),87,47
20250913,2115B,2115B번(서경대입구~중랑공영차고지),105000481,6024,제기동역.서울약령시(00088),116,48
20250913,N13,N13번(상계동차고지~송파공영차고지),105000481,6024,제기동역.서울약령시(00037),3,1
20250913,N13,N13번(송파공영차고지~상계동차고지),105000481,6024,제기동역.서울약령시(00107),2,3
20250913,202,202번(불암동~후암동),105000481,6024,제기동역.서울약령시(00042),202,105
20250913,N26,N26번(중랑공영차고지~강서공영차고지),105000481,6024,제기동역.서울약령시(00018),4,5
20250913,2221,2221번(자양동~신설동),105000481,6024,제기동역.서울약령시(00027),16,147
20250913,2233,2233번(면목동~옥수동),105000481,6024,제기동역.서울약령시(00043),36,69
20250913,241,241번(중랑차고지~논현역),105000481,6024,제기동역.서울약령시(00034),127,69
20250913,270,270번(상암동차고지~망우리),105000482,6023,제기동역.서울약령시(00034),113,267
20250913,201,201번(구리~서울역),105000482,6023,제기동역.서울약령시(00073),105,87
20250913,260,260번(중랑차고지~여의도),105000482,6023,제기동역.서울약령시(00073),144,294
20250913,271,271번(용마문화복지센터~월드컵파크7단지),105000482,6023,제기동역.서울약령시(00103),169,369
20250913,261,261번(장위동~여의도환승센터),105000482,6023,제기동역.서울약령시(00094),137,181
20250913,262,262번(중랑공영차고지~여의도),105000482,6023,제기동역.서울약령시(00099),169,212
20250913,720,720번(기자촌~답십리),105000482,6023,제기동역.서울약령시(00043),111,329
20250913,N72,N72은평 (은평공영차고지~중랑공영차고지),105000482,6023,제기동역.서울약령시(00052),1,4
20250913,N72,N72중랑 (중랑공영차고지~은평공영차고지),105000482,6023,제기동역.서울약령시(00138),0,9
20250913,N26,N26번(중랑공영차고지~강서공영차고지),105000482,6023,제기동역.서울약령시(00119),6,12
20250913,272,272번(면목동~남가좌동),105000482,6023,제기동역.서울약령시(00077),187,423
20250913,147,147번(월계동~도곡동),105000482,6023,제기동역.서울약령시(00081),186,327
20250913,105,105번(상계동~서울역),105000482,6023,제기동역.서울약령시(00058),122,152
20250913,420,420번(개포동~답십리역),105000482,6023,제기동역.서울약령시(00032),108,277
20250913,N13,N13번(상계동차고지~송파공영차고지),105000482,6023,제기동역.서울약령시(00118),6,7
20250913,N13,N13번(송파공영차고지~상계동차고지),105000482,6023,제기동역.서울약령시(00041),6,11
20250913,202,202번(불암동~후암동),105000482,6023,제기동역.서울약령시(00090),176,279
20250913,N26,N26번(강서공영차고지~중랑공영차고지),105000482,6023,제기동역.서울약령시(00051),2,13
20250913,2221,2221번(자양동~신설동),105000482,6023,제기동역.서울약령시(00032),195,27
20250913,120,120번(우이동~청량리),105000482,6023,제기동역.서울약령시(00051),258,39
20250913,2233,2233번(면목동~옥수동),105000482,6023,제기동역.서울약령시(00085),104,59
20250913,241,241번(중랑차고지~논현역),105000482,6023,제기동역.서울약령시(00095),147,188
20250913,270,270번(상암동차고지~망우리),105000483,6026,용두동사거리.한국의류시험연구원(00069),79,81
20250913,201,201번(구리~서울역),105000483,6026,용두동사거리.한국의류시험연구원(00047),49,73
20250913,N26,N26번(강서공영차고지~중랑공영차고지),105000483,6026,용두동사거리.한국의류시험연구원(00086),1,9
20250913,260,260번(중랑차고지~여의도),105000483,6026,용두동사거리.한국의류시험연구원(00028),75,104
20250913,271,271번(용마문화복지센터~월드컵파크7단지),105000483,6026,용두동사거리.한국의류시험연구원(00025),121,120
